id,Product_code,UPC_code,Manufacturer,Model,Product_name,shortDescription,longDescription,additionalImageURLs,Product_type_code,Image_URL,Thumbnail,Color,Selling_Price,Regular_Price,Primary_Category_ID,Sales_rank_short,Sales_rank_medium,Sales_rank_long,Bestseller_rank,OnSale,TopRated,AvailableInStore,FreeShipping,AverageReviewRating,ReviewCount,created_at,updated_at,cat1,cat2,cat3,cat4,cat5
566,6347796,27242914797,Sony,WHXB900N/B,Sony - WH-XB900N Wireless Noise Cancelling Over-the-Ear Headphones - Black,Wireless with wired connection also available via provided headphones cableBluetooth and NFC wireless connectionBuilt-in microphoneActive Noise Cancellation,"Experience an immersive acoustic performance with these Sony XB Extra Bass wireless headphones. The noise-isolating fit mutes ambient noises, while the lithium-ion battery offers up to 30 hours of playtime, keeping you entertained during long-distance travels. These Sony XB Extra Bass wireless headphones have a touch sensor for convenient control.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347796_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347796fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347796_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347796_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347796cv11d.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347796_rd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347796ld.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347796_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347796_s.gif,Black,199.99,249.99,63,NULL,NULL,NULL,NULL,1,1,1,1,4.7,389,21/01/2020 15:31,28/01/2020 14:30,Audio,Headphones,All Headphones,,
567,6347799,27242915961,Sony,WHXB900N/H,Sony - WH-XB900N Wireless Noise Cancelling Over-the-Ear Headphones - Gray,Wireless with wired connection also available via provided headphones cableBluetooth and NFC wireless connectionBuilt-in microphoneActive Noise Cancellation,"Only at Best Buy  Feel the beat with these Sony wireless noise-cancelling over-ear headphones. Powerful speakers and the EXTRA BASS feature deliver clear audio and bass, and on-ear touch controls let you change tracks and adjust the volume. These Sony wireless noise-cancelling over-ear headphones let you easily activate virtual assistants with a single touch.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347799_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347799fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347799_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347799_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347799cv11d.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347799_rd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347799ld.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347799_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6347/6347799_s.gif,Gray,199.99,249.99,63,NULL,NULL,NULL,NULL,1,1,1,1,4.7,389,21/01/2020 15:31,28/01/2020 14:30,Audio,Headphones,All Headphones,,
568,6348337,8.79E+11,Skullcandy,S2IQW-M685,Skullcandy - Ink'D+ Wireless In-Ear Headphones - Moab Red,Wired connection available via provided headphones cableOn-cable microphoneEarbuds,"Filter out background noise for an optimum music experience with these SkullCandy Ink&#8217;d wireless earbuds. Conveniently placed in-line controls let you handle music and calls without taking your phone out, while the high-capacity lithium-ion battery supports eight hours of active use for all-day listening. These SkullCandy Ink&#8217;d wireless earbuds come with a pair of ear gels for comfort.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348337_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348337fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348337_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348337_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348337cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348337_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348337_s.gif,Moab Red,39.99,39.99,63,NULL,NULL,NULL,NULL,0,0,1,1,4.4,519,21/01/2020 15:31,28/01/2020 14:30,Audio,Headphones,All Headphones,,
569,6348341,8.79E+11,Skullcandy,S2MEY-L671,Skullcandy - Set Wired In-Ear Headphones - Gray/Speckle/Miami,Wired connectionOn-cable microphoneEarbuds,"Stream music and make calls with these SkullCandy Set in-ear sport earbuds. Two advanced 9mm drivers deliver clear, detailed audio, and an in-line microphone lets you make and receive calls. These SkullCandy Set in-ear sport earbuds have a sweat-resistant construction and FitIn ear gels that fit securely and stay firmly in place during vigorous exercise.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348341_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348341fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348341_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348341_sb.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348341_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348341_s.gif,Gray/Speckle/Miami,29.99,29.99,63,NULL,NULL,NULL,NULL,0,1,1,0,4.7,20,21/01/2020 15:31,28/01/2020 14:30,Audio,Headphones,All Headphones,,
570,6348342,8.79E+11,Skullcandy,S2JPW-M101,Skullcandy - Jib+ Wireless In-Ear Headphones - Blue,Bluetooth wireless connectionOn-cable microphoneEarbuds,"Enjoy your favorite tunes with these Skullcandy Jib+ wireless earbuds. The six hours of battery life ensure uninterrupted entertainment during long commutes, while the in-line microphone enables hands-free calls. These Skullcandy Jib+ wireless earbuds have a noise-isolating fit to deliver an immersive acoustic experience and are water-resistant for outdoor adventures.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348342_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348342fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348342_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348342_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348342cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348342_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348342_s.gif,Blue,19.99,19.99,63,NULL,NULL,NULL,NULL,0,0,1,0,4.2,250,21/01/2020 15:31,28/01/2020 14:30,Audio,Headphones,All Headphones,,
571,6348343,8.79E+11,Skullcandy,S2JPW-M003,Skullcandy - Jib+ Wireless In-Ear Headphones - Black,Bluetooth wireless connectionOn-cable microphoneEarbuds,"Experience superior sound quality with this Skullcandy Jib+ wireless earbud. The noise-isolation feature lets you enjoy your playlist with minimal distraction, while control buttons on the headphone let you control music and make hands-free phone calls. This Skullcandy Jib+ wireless earbud delivers up to 6 hours of uninterrupted music on a single charge.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348343_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348343fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348343_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348343_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348343cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348343_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348343_s.gif,Black,19.99,19.99,63,NULL,NULL,NULL,NULL,0,0,1,0,4.2,250,21/01/2020 15:31,28/01/2020 14:30,Audio,Headphones,All Headphones,,
572,6348345,8.79E+11,Skullcandy,S2JSW-M003,Skullcandy - Jib+ Active Wireless In-Ear Headphones - Black,Bluetooth wireless connectionOn-cable microphoneEarbudsIPX4 water- and sweat-resistant,"Enjoy up to eight hours of music playback with these Skullcandy Jib+ active wireless earbuds. The in-ear fit mutes ambient noises so you can lose yourself in the music, while the IPX4 rating resists water and sweat, suitable for workouts. These Skullcandy Jib+ wireless earbuds feature an in-line microphone for hands-free communication.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348345_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348345fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348345_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348345_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348345cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348345_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348345_s.gif,Black,29.99,29.99,63,NULL,NULL,NULL,NULL,0,0,1,0,4.1,111,21/01/2020 15:31,28/01/2020 14:30,Audio,Headphones,All Headphones,,
573,6348346,8.79E+11,Skullcandy,S2BBW-L638,Skullcandy - Push True Wireless In-Ear Headphones - Psychotropical Teal,True wireless technology &#8211; no wires connecting the earpiecesBluetooth wireless connectionBuilt-in microphoneEarbuds,"Listen to up to 12 hours of music on a single charge with these SkullCandy Push True wireless earbuds. Bluetooth connectivity offers freedom from wires, while single-button volume, track and call control provides convenience. The Secure FitFin gel ear tips help these SkullCandy Push True wireless earbuds fit comfortably, and the water-resistant design withstands exercise and outdoor use.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348346_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348346fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348346_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348346_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348346cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348346_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348346_s.gif,Psychotropical Teal,99.99,99.99,63,NULL,NULL,NULL,NULL,0,0,1,1,3.7,195,21/01/2020 15:31,28/01/2020 14:30,Audio,Headphones,All Headphones,,
574,6348347,8.79E+11,Skullcandy,S2SSW-M003,Skullcandy - Indy True Wireless In-Ear Headphones - Black,True wireless technology - no wires connecting the earpiecesBluetooth wireless connectionMicrophoneEarbuds,"Immerse yourself in music with these SkullCandy Indy True wireless in-ear earbuds. The state-of-the-art acoustic components offer incredible sound quality, and the noise-isolating ear tips offer comfortable all-day use. With up to 16 hours of battery life, these SkullCandy Indy True wireless in-ear earbuds pack enough power for several commutes or gym sessions.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348347_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348347fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348347_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348347_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348347cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348347_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348347_s.gif,Black,84.99,84.99,63,NULL,NULL,NULL,NULL,0,0,1,1,3.7,737,21/01/2020 15:31,28/01/2020 14:30,Audio,Headphones,All Headphones,,
575,6348348,17817809627,Bose?,839535-0500,Bose? - Alto Style Lenses Large - Blue Gradient,Customize your look; intuitive design; block UVA/UVB rays; shatter and scratch resistance,"From blue gradient to mirrored silver, choose the look that best fits you with the Bose Frames lens collection. Featuring an array of limited-edition colors and an intuitive design, it's easy to switch between lenses for a look that's all your own. Each pair blocks UVA/UVB rays - with polarized options available. And they're forged from premium materials to ensure they won't easily scratch or shatter. Frames sold separately.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348348_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348348fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348348_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348348_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348348cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348348_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348348_s.gif,Blue Gradient,19.99,19.99,63,NULL,NULL,NULL,NULL,0,1,1,0,4.7,34,21/01/2020 15:31,28/01/2020 14:30,Audio,Headphones,Headphone Accessories,,
576,6348352,17817809610,Bose?,839533-0200,Bose? - Alto Style Lenses Large - Polarized Mirrored Silver,Customize your look; intuitive design; block UVA/UVB rays; shatter and scratch resistance,"From blue gradient to mirrored silver, choose the look that best fits you with the Bose Frames lens collection. Featuring an array of limited-edition colors and an intuitive design, it's easy to switch between lenses for a look that's all your own. Each pair blocks UVA/UVB rays. Frames sold separately.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348352_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348352fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348352_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348352_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348352cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348352_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348352_s.gif,Polarized Mirrored Silver,29.99,29.99,63,NULL,NULL,NULL,NULL,0,1,1,0,4.7,34,21/01/2020 15:31,28/01/2020 14:30,Audio,Headphones,Headphone Accessories,,
577,6348354,17817809641,Bose?,839536-0500,Bose? - Rondo Style Lenses - Blue Gradient,Customize your look; intuitive design; block UVA/UVB rays; shatter and scratch resistance,"From blue gradient to mirrored silver, choose the look that best fits you with the Bose Frames lens collection. Featuring an array of limited-edition colors and an intuitive design, it's easy to switch between lenses for a look that's all your own. Each pair blocks UVA/UVB rays - with polarized options available. And they're forged from premium materials to ensure they won't easily scratch or shatter. Frames sold separately.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348354_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348354fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348354_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348354_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348354cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348354_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348354_s.gif,Blue Gradient,19.99,19.99,63,NULL,NULL,NULL,NULL,0,0,1,0,4.8,13,21/01/2020 15:31,28/01/2020 14:30,Audio,Headphones,Headphone Accessories,,
578,6348355,17817809634,Bose?,839534-0800,Bose? - Rondo Style Lenses - Polarized Mirrored Rose Gold,Customize your look; intuitive design; block UVA/UVB rays; shatter and scratch resistance,"From blue gradient to mirrored silver, choose the look that best fits you with the Bose Frames lens collection. Featuring an array of limited-edition colors and an intuitive design, it's easy to switch between lenses for a look that's all your own. Each pair blocks UVA/UVB rays. Frames sold separately.",https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348355_sd.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348355fp.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348355_s.gif|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348355_sb.jpg|https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348355cv11d.jpg,test,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348355_sa.jpg,https://pisces.bbystatic.com/image2/BestBuy_US/images/products/6348/6348355_s.gif,Polarized Mirrored Rose Gold,29.99,29.99,63,NULL,NULL,NULL,NULL,0,0,1,0,4.8,13,21/01/2020 15:31,28/01/2020 14:30,Audio,Headphones,Headphone Accessories,,
